date,city,precipitation,precip_interp_1
2023-07-20,Seattle,0.0,0.0
2023-07-21,Seattle,0.0,0.0
2023-07-22,Seattle,0.0,0.0
2023-07-23,Seattle,0.0,0.0
2023-07-24,Seattle,0.09,0.09
2023-07-25,Seattle,0.0,0.0
2023-07-26,Seattle,0.0,0.0
2023-07-27,Seattle,0.0,0.0
2023-07-28,Seattle,0.0,0.0
2023-07-29,Seattle,,
2023-07-30,Seattle,,
2023-07-31,Seattle,0.0,0.0
2023-08-01,Seattle,,
2023-08-02,Seattle,0.0,0.0
2023-08-03,Seattle,0.0,0.0
2023-08-04,Seattle,0.0,0.0
2023-08-05,Seattle,0.02,0.02
2023-08-06,Seattle,,
2023-08-07,Seattle,0.02,0.02
2023-08-08,Seattle,0.0,0.0
2023-08-09,Seattle,0.0,0.0
2023-08-10,Seattle,0.0,0.0
2023-08-11,Seattle,0.0,0.0
2023-08-12,Seattle,0.0,0.0
2023-08-13,Seattle,0.0,0.0
2023-08-14,Seattle,,
2023-08-15,Seattle,0.0,0.0
2023-08-16,Seattle,0.0,0.0
2023-08-17,Seattle,0.0,0.0
2023-08-18,Seattle,0.0,0.0
2023-08-19,Seattle,0.0,0.0
2023-08-20,Seattle,0.0,0.0
2023-08-21,Seattle,0.0,0.0
2023-08-22,Seattle,0.02,0.02
2023-08-23,Seattle,0.04,0.04
2023-08-24,Seattle,,
2023-08-25,Seattle,0.02,0.02
2023-08-26,Seattle,0.0,0.0
2023-08-27,Seattle,0.0,0.0
2023-08-28,Seattle,0.0,0.0
2023-08-29,Seattle,,
2023-08-30,Seattle,0.01,0.01
2023-08-31,Seattle,0.02,0.02
2023-09-01,Seattle,0.0,0.0
2023-09-02,Seattle,0.0,0.0
2023-09-03,Seattle,0.06,0.06
2023-09-04,Seattle,0.07,0.07
2023-09-05,Seattle,0.0,0.0
2023-09-06,Seattle,0.0,0.0
2023-09-07,Seattle,0.0,0.0
2023-09-08,Seattle,0.0,0.0
2023-09-09,Seattle,,
2023-09-10,Seattle,,
2023-09-11,Seattle,0.0,0.0
2023-09-12,Seattle,0.05,0.05
2023-09-13,Seattle,0.0,0.0
2023-09-14,Seattle,0.0,0.0
2023-09-15,Seattle,0.0,0.0
2023-09-16,Seattle,0.0,0.0
2023-09-17,Seattle,0.0,0.0
2023-09-18,Seattle,0.11,0.11
2023-09-19,Seattle,0.0,0.0
2023-09-20,Seattle,0.41,0.41
2023-09-21,Seattle,0.0,0.0
2023-09-22,Seattle,,
2023-09-23,Seattle,0.15,0.15
2023-09-24,Seattle,0.61,0.61
2023-09-25,Seattle,0.82,0.82
2023-09-26,Seattle,0.6,0.6
2023-09-27,Seattle,0.43,0.43
2023-09-28,Seattle,0.13,0.13
2023-09-29,Seattle,0.0,0.0
2023-09-30,Seattle,0.0,0.0
2023-10-01,Seattle,,
2023-10-02,Seattle,,
2023-10-03,Seattle,0.04,0.04
2023-10-04,Seattle,0.0,0.0
2023-10-05,Seattle,0.0,0.0
2023-10-06,Seattle,0.0,0.0
2023-10-07,Seattle,0.0,0.0
2023-10-08,Seattle,0.0,0.0
2023-10-09,Seattle,0.03,0.03
2023-10-10,Seattle,0.38,0.38
2023-10-11,Seattle,0.39,0.39
2023-10-12,Seattle,0.0,0.0
2023-10-13,Seattle,0.12,0.12
2023-10-14,Seattle,,
2023-10-15,Seattle,0.04,0.04
2023-10-16,Seattle,0.57,0.57
2023-10-17,Seattle,0.06,0.06
2023-10-18,Seattle,0.0,0.0
2023-10-19,Seattle,0.0,0.0
2023-10-20,Seattle,0.0,0.0
2023-10-21,Seattle,0.0,0.0
2023-10-22,Seattle,,
2023-10-23,Seattle,0.0,0.0
2023-10-24,Seattle,0.6,0.6
2023-10-25,Seattle,0.17,0.17
2023-10-26,Seattle,0.0,0.0
2023-10-27,Seattle,0.0,0.0
2023-10-28,Seattle,0.0,0.0
2023-10-29,Seattle,0.0,0.0
2023-10-30,Seattle,0.0,0.0
2023-10-31,Seattle,0.0,0.0
2023-11-01,Seattle,0.41,0.41
2023-11-02,Seattle,0.87,0.87
2023-11-03,Seattle,0.33,0.33
2023-11-04,Seattle,1.14,1.14
2023-11-05,Seattle,0.31,0.31
2023-11-06,Seattle,1.03,1.03
2023-11-07,Seattle,0.0,0.0
2023-11-08,Seattle,,
2023-11-09,Seattle,0.14,0.14
2023-11-10,Seattle,,
2023-11-11,Seattle,0.45,0.45
2023-11-12,Seattle,0.26,0.26
2023-11-13,Seattle,0.05,0.05
2023-11-14,Seattle,0.0,0.0
2023-11-15,Seattle,0.0,0.0
2023-11-16,Seattle,0.0,0.0
2023-11-17,Seattle,,
2023-11-18,Seattle,0.27,0.27
2023-11-19,Seattle,0.0,0.0
2023-11-20,Seattle,0.0,0.0
2023-11-21,Seattle,0.17,0.17
2023-11-22,Seattle,,
2023-11-23,Seattle,0.0,0.0
2023-11-24,Seattle,,
2023-11-25,Seattle,,
2023-11-26,Seattle,0.0,0.0
2023-11-27,Seattle,0.0,0.0
2023-11-28,Seattle,0.0,0.0
2023-11-29,Seattle,0.0,0.0
2023-11-30,Seattle,0.14,0.14
2023-12-01,Seattle,0.63,0.63
2023-12-02,Seattle,0.43,0.43
2023-12-03,Seattle,0.22,0.22
2023-12-04,Seattle,1.36,1.36
2023-12-05,Seattle,2.39,2.39
2023-12-06,Seattle,0.35,0.35
2023-12-07,Seattle,0.4,0.4
2023-12-08,Seattle,0.0,0.0
2023-12-09,Seattle,0.64,0.64
2023-12-10,Seattle,0.14,0.14
2023-12-11,Seattle,0.0,0.0
2023-12-12,Seattle,0.0,0.0
2023-12-13,Seattle,,
2023-12-14,Seattle,0.14,0.14
2023-12-15,Seattle,0.0,0.0
2023-12-16,Seattle,0.0,0.0
2023-12-17,Seattle,0.0,0.0
2023-12-18,Seattle,0.05,0.05
2023-12-19,Seattle,0.12,0.12
2023-12-20,Seattle,0.0,0.0
2023-12-21,Seattle,0.0,0.0
2023-12-22,Seattle,0.67,0.67
2023-12-23,Seattle,0.0,0.0
2023-12-24,Seattle,0.0,0.0
2023-12-25,Seattle,0.59,0.59
2023-12-26,Seattle,0.09,0.09
2023-12-27,Seattle,0.1,0.1
2023-12-28,Seattle,,
2023-12-29,Seattle,0.0,0.0
2023-12-30,Seattle,0.1,0.1
2023-12-31,Seattle,0.0,0.0
